candidate_id,source,signature,clean__method,scale__method,pca__n_components,model__C,model__gamma,params_json,stage,fold_idx,fold_accuracy,fit_seconds,removed_rows
stage3_450,stage3_seed_0,"{""clean__method"": ""lof_0.05"", ""model__C"": 3.0, ""model__gamma"": 0.03, ""pca__n_components"": 128, ""scale__method"": ""quantile_normal""}",lof_0.05,quantile_normal,128,3.0,0.03,"{""clean__method"": ""lof_0.05"", ""model__C"": 3.0, ""model__gamma"": 0.03, ""pca__n_components"": 128, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.77875,6.379,320
stage3_451,stage3_seed_0,"{""clean__method"": ""lof_0.05"", ""model__C"": 3.0, ""model__gamma"": 0.04, ""pca__n_components"": 128, ""scale__method"": ""quantile_normal""}",lof_0.05,quantile_normal,128,3.0,0.04,"{""clean__method"": ""lof_0.05"", ""model__C"": 3.0, ""model__gamma"": 0.04, ""pca__n_components"": 128, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.7625,5.292,320
stage3_452,stage3_seed_0,"{""clean__method"": ""lof_0.05"", ""model__C"": 4.0, ""model__gamma"": 0.01, ""pca__n_components"": 128, ""scale__method"": ""quantile_normal""}",lof_0.05,quantile_normal,128,4.0,0.01,"{""clean__method"": ""lof_0.05"", ""model__C"": 4.0, ""model__gamma"": 0.01, ""pca__n_components"": 128, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.808125,6.191,320
stage3_453,stage3_seed_0,"{""clean__method"": ""lof_0.05"", ""model__C"": 4.0, ""model__gamma"": 0.02, ""pca__n_components"": 128, ""scale__method"": ""quantile_normal""}",lof_0.05,quantile_normal,128,4.0,0.02,"{""clean__method"": ""lof_0.05"", ""model__C"": 4.0, ""model__gamma"": 0.02, ""pca__n_components"": 128, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.7975,5.706,320
stage3_454,stage3_seed_0,"{""clean__method"": ""lof_0.05"", ""model__C"": 4.0, ""model__gamma"": 0.03, ""pca__n_components"": 128, ""scale__method"": ""quantile_normal""}",lof_0.05,quantile_normal,128,4.0,0.03,"{""clean__method"": ""lof_0.05"", ""model__C"": 4.0, ""model__gamma"": 0.03, ""pca__n_components"": 128, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.778125,5.749,320
stage3_455,stage3_seed_0,"{""clean__method"": ""lof_0.05"", ""model__C"": 4.0, ""model__gamma"": 0.04, ""pca__n_components"": 128, ""scale__method"": ""quantile_normal""}",lof_0.05,quantile_normal,128,4.0,0.04,"{""clean__method"": ""lof_0.05"", ""model__C"": 4.0, ""model__gamma"": 0.04, ""pca__n_components"": 128, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.76375,6.013,320
stage3_456,stage3_seed_0,"{""clean__method"": ""lof_0.05"", ""model__C"": 6.0, ""model__gamma"": 0.01, ""pca__n_components"": 128, ""scale__method"": ""quantile_normal""}",lof_0.05,quantile_normal,128,6.0,0.01,"{""clean__method"": ""lof_0.05"", ""model__C"": 6.0, ""model__gamma"": 0.01, ""pca__n_components"": 128, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.80125,5.601,320
stage3_457,stage3_seed_0,"{""clean__method"": ""lof_0.05"", ""model__C"": 6.0, ""model__gamma"": 0.02, ""pca__n_components"": 128, ""scale__method"": ""quantile_normal""}",lof_0.05,quantile_normal,128,6.0,0.02,"{""clean__method"": ""lof_0.05"", ""model__C"": 6.0, ""model__gamma"": 0.02, ""pca__n_components"": 128, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.800625,6.368,320
stage3_458,stage3_seed_0,"{""clean__method"": ""lof_0.05"", ""model__C"": 6.0, ""model__gamma"": 0.03, ""pca__n_components"": 128, ""scale__method"": ""quantile_normal""}",lof_0.05,quantile_normal,128,6.0,0.03,"{""clean__method"": ""lof_0.05"", ""model__C"": 6.0, ""model__gamma"": 0.03, ""pca__n_components"": 128, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.779375,5.35,320
stage3_459,stage3_seed_0,"{""clean__method"": ""lof_0.05"", ""model__C"": 6.0, ""model__gamma"": 0.04, ""pca__n_components"": 128, ""scale__method"": ""quantile_normal""}",lof_0.05,quantile_normal,128,6.0,0.04,"{""clean__method"": ""lof_0.05"", ""model__C"": 6.0, ""model__gamma"": 0.04, ""pca__n_components"": 128, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.764375,6.496,320
stage3_460,stage3_seed_0,"{""clean__method"": ""lof_0.05"", ""model__C"": 8.0, ""model__gamma"": 0.01, ""pca__n_components"": 128, ""scale__method"": ""quantile_normal""}",lof_0.05,quantile_normal,128,8.0,0.01,"{""clean__method"": ""lof_0.05"", ""model__C"": 8.0, ""model__gamma"": 0.01, ""pca__n_components"": 128, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.798125,5.564,320
stage3_461,stage3_seed_0,"{""clean__method"": ""lof_0.05"", ""model__C"": 8.0, ""model__gamma"": 0.02, ""pca__n_components"": 128, ""scale__method"": ""quantile_normal""}",lof_0.05,quantile_normal,128,8.0,0.02,"{""clean__method"": ""lof_0.05"", ""model__C"": 8.0, ""model__gamma"": 0.02, ""pca__n_components"": 128, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.801875,6.203,320
stage3_462,stage3_seed_0,"{""clean__method"": ""lof_0.05"", ""model__C"": 8.0, ""model__gamma"": 0.03, ""pca__n_components"": 128, ""scale__method"": ""quantile_normal""}",lof_0.05,quantile_normal,128,8.0,0.03,"{""clean__method"": ""lof_0.05"", ""model__C"": 8.0, ""model__gamma"": 0.03, ""pca__n_components"": 128, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.780625,5.457,320
stage3_463,stage3_seed_0,"{""clean__method"": ""lof_0.05"", ""model__C"": 8.0, ""model__gamma"": 0.04, ""pca__n_components"": 128, ""scale__method"": ""quantile_normal""}",lof_0.05,quantile_normal,128,8.0,0.04,"{""clean__method"": ""lof_0.05"", ""model__C"": 8.0, ""model__gamma"": 0.04, ""pca__n_components"": 128, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.761875,6.12,320
stage3_464,stage3_seed_0,"{""clean__method"": ""lof_0.05"", ""model__C"": 3.0, ""model__gamma"": 0.01, ""pca__n_components"": 136, ""scale__method"": ""quantile_normal""}",lof_0.05,quantile_normal,136,3.0,0.01,"{""clean__method"": ""lof_0.05"", ""model__C"": 3.0, ""model__gamma"": 0.01, ""pca__n_components"": 136, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.805625,6.607,320
stage3_465,stage3_seed_0,"{""clean__method"": ""lof_0.05"", ""model__C"": 3.0, ""model__gamma"": 0.02, ""pca__n_components"": 136, ""scale__method"": ""quantile_normal""}",lof_0.05,quantile_normal,136,3.0,0.02,"{""clean__method"": ""lof_0.05"", ""model__C"": 3.0, ""model__gamma"": 0.02, ""pca__n_components"": 136, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.798125,7.294,320
stage3_466,stage3_seed_0,"{""clean__method"": ""lof_0.05"", ""model__C"": 3.0, ""model__gamma"": 0.03, ""pca__n_components"": 136, ""scale__method"": ""quantile_normal""}",lof_0.05,quantile_normal,136,3.0,0.03,"{""clean__method"": ""lof_0.05"", ""model__C"": 3.0, ""model__gamma"": 0.03, ""pca__n_components"": 136, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.7775,6.337,320
stage3_467,stage3_seed_0,"{""clean__method"": ""lof_0.05"", ""model__C"": 3.0, ""model__gamma"": 0.04, ""pca__n_components"": 136, ""scale__method"": ""quantile_normal""}",lof_0.05,quantile_normal,136,3.0,0.04,"{""clean__method"": ""lof_0.05"", ""model__C"": 3.0, ""model__gamma"": 0.04, ""pca__n_components"": 136, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.765,7.707,320
stage3_468,stage3_seed_0,"{""clean__method"": ""lof_0.05"", ""model__C"": 4.0, ""model__gamma"": 0.01, ""pca__n_components"": 136, ""scale__method"": ""quantile_normal""}",lof_0.05,quantile_normal,136,4.0,0.01,"{""clean__method"": ""lof_0.05"", ""model__C"": 4.0, ""model__gamma"": 0.01, ""pca__n_components"": 136, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.80375,7.694,320
